,army,unitid,step,datetime,latitude,longitude,name,parent,men,officers
4182,1,F01RCHus,130,1815-06-20 10:00:00,50.5282,4.7952,1er Régiment de Hussards,F4DC1B,489.0,36.0
4183,1,F01RCHus,131,1815-06-20 11:00:00,50.5132,4.8223,1er Régiment de Hussards,F4DC1B,489.0,36.0
4184,1,F01RCHus,132,1815-06-20 12:00:00,50.501,4.8284,1er Régiment de Hussards,F4DC1B,489.0,36.0
4185,1,F01RCHus,133,1815-06-20 13:00:00,50.4896,4.8169,1er Régiment de Hussards,F4DC1B,489.0,36.0
4186,1,F01RCHus,134,1815-06-20 14:00:00,50.4732,4.8533,1er Régiment de Hussards,F4DC1B,489.0,36.0
4187,1,F01RCHus,135,1815-06-20 15:00:00,50.4574,4.8619,1er Régiment de Hussards,F4DC1B,489.0,36.0
4188,1,F01RCHus,136,1815-06-20 16:00:00,50.4486,4.8283,1er Régiment de Hussards,F4DC1B,489.0,36.0
4189,1,F01RCHus,137,1815-06-20 17:00:00,50.4399,4.7947,1er Régiment de Hussards,F4DC1B,489.0,36.0
4190,1,F01RCHus,138,1815-06-20 18:00:00,50.4135,4.8023,1er Régiment de Hussards,F4DC1B,489.0,36.0
4191,1,F01RCHus,139,1815-06-20 19:00:00,50.3866,4.8101,1er Régiment de Hussards,F4DC1B,489.0,36.0
4192,1,F01RCHus,140,1815-06-20 20:00:00,50.351,4.8071,1er Régiment de Hussards,F4DC1B,489.0,36.0
4193,1,F01RCHus,141,1815-06-20 21:00:00,50.3101,4.8184,1er Régiment de Hussards,F4DC1B,489.0,36.0
4194,1,F01RCHus,142,1815-06-20 22:00:00,50.261,4.8955,1er Régiment de Hussards,F4DC1B,489.0,36.0
4195,1,F01RCHus,143,1815-06-20 23:00:00,50.261,4.8955,1er Régiment de Hussards,F4DC1B,489.0,36.0
4196,1,F01RCHus,144,1815-06-21 00:00:00,50.261,4.8955,1er Régiment de Hussards,F4DC1B,489.0,36.0
4197,1,F01RCHus,145,1815-06-21 01:00:00,50.261,4.8955,1er Régiment de Hussards,F4DC1B,489.0,36.0
4198,1,F01RCHus,146,1815-06-21 02:00:00,50.261,4.8955,1er Régiment de Hussards,F4DC1B,489.0,36.0
4199,1,F01RCHus,147,1815-06-21 03:00:00,50.261,4.8955,1er Régiment de Hussards,F4DC1B,489.0,36.0
4200,1,F01RCHus,148,1815-06-21 04:00:00,50.261,4.8955,1er Régiment de Hussards,F4DC1B,489.0,36.0
4201,1,F01RCHus,149,1815-06-21 05:00:00,50.261,4.8955,1er Régiment de Hussards,F4DC1B,489.0,36.0
4202,1,F01RCHus,150,1815-06-21 06:00:00,50.261,4.8955,1er Régiment de Hussards,F4DC1B,489.0,36.0
4203,1,F01RCHus,151,1815-06-21 07:00:00,50.261,4.8955,1er Régiment de Hussards,F4DC1B,489.0,36.0
4204,1,F01RCHus,152,1815-06-21 08:00:00,50.2377,4.9439,1er Régiment de Hussards,F4DC1B,489.0,36.0
4205,1,F01RCHus,153,1815-06-21 09:00:00,50.2215,4.912,1er Régiment de Hussards,F4DC1B,489.0,36.0
4206,1,F01RCHus,154,1815-06-21 10:00:00,50.2113,4.9051,1er Régiment de Hussards,F4DC1B,489.0,36.0
4207,1,F01RCHus,155,1815-06-21 11:00:00,50.2061,4.8906,1er Régiment de Hussards,F4DC1B,489.0,36.0
4208,1,F01RCHus,156,1815-06-21 12:00:00,50.1919,4.8728,1er Régiment de Hussards,F4DC1B,489.0,36.0
4209,1,F01RCHus,157,1815-06-21 13:00:00,50.1772,4.8545,1er Régiment de Hussards,F4DC1B,489.0,36.0
4210,1,F01RCHus,158,1815-06-21 14:00:00,50.1625,4.8361,1er Régiment de Hussards,F4DC1B,489.0,36.0
4211,1,F01RCHus,159,1815-06-21 15:00:00,50.1483,4.8273,1er Régiment de Hussards,F4DC1B,489.0,36.0
4212,1,F01RCHus,160,1815-06-21 16:00:00,50.1336,4.8183,1er Régiment de Hussards,F4DC1B,489.0,36.0
4213,1,F01RCHus,161,1815-06-21 17:00:00,50.1456,4.7901,1er Régiment de Hussards,F4DC1B,489.0,36.0
4214,1,F01RCHus,162,1815-06-21 18:00:00,50.158,4.761,1er Régiment de Hussards,F4DC1B,489.0,36.0
4215,1,F01RCHus,163,1815-06-21 19:00:00,50.1704,4.7319,1er Régiment de Hussards,F4DC1B,489.0,36.0
4216,1,F01RCHus,164,1815-06-21 20:00:00,50.1704,4.7319,1er Régiment de Hussards,F4DC1B,489.0,36.0
4217,1,F01RCHus,165,1815-06-21 21:00:00,50.1704,4.7319,1er Régiment de Hussards,F4DC1B,489.0,36.0
4218,1,F01RCHus,166,1815-06-21 22:00:00,50.1704,4.7319,1er Régiment de Hussards,F4DC1B,489.0,36.0
4219,1,F01RCHus,167,1815-06-21 23:00:00,50.1704,4.7319,1er Régiment de Hussards,F4DC1B,489.0,36.0
4220,1,F01RCHus,168,1815-06-22 00:00:00,50.1704,4.7319,1er Régiment de Hussards,F4DC1B,489.0,36.0
4221,1,F030RILN,131,1815-06-20 11:00:00,50.4919,4.7533,30eme Régiment de Ligne,F12DI1B,1399.0,54.0
4222,1,F030RILN,132,1815-06-20 12:00:00,50.4844,4.7727,30eme Régiment de Ligne,F12DI1B,1399.0,54.0
4223,1,F030RILN,133,1815-06-20 13:00:00,50.4692,4.8116,30eme Régiment de Ligne,F12DI1B,1399.0,54.0
4224,1,F030RILN,134,1815-06-20 14:00:00,50.4692,4.8116,30eme Régiment de Ligne,F12DI1B,1399.0,54.0
4225,1,F030RILN,135,1815-06-20 15:00:00,50.4684,4.8563,30eme Régiment de Ligne,F12DI1B,1399.0,54.0
4226,1,F030RILN,136,1815-06-20 16:00:00,50.46,4.8649,30eme Régiment de Ligne,F12DI1B,1399.0,54.0
4227,1,F04RCHus,53,1815-06-17 05:00:00,50.5187,4.6581,4e Régiment de Hussards,F4DC1B,346.0,29.0
4228,1,F04RCHus,54,1815-06-17 06:00:00,50.4986,4.7198,4e Régiment de Hussards,F4DC1B,346.0,29.0
4229,1,F04RCHus,55,1815-06-17 07:00:00,50.5011,4.7251,4e Régiment de Hussards,F4DC1B,346.0,29.0
4230,1,F04RCHus,56,1815-06-17 08:00:00,50.5037,4.7306,4e Régiment de Hussards,F4DC1B,346.0,29.0
4231,1,F04RCHus,57,1815-06-17 09:00:00,50.5063,4.7361,4e Régiment de Hussards,F4DC1B,346.0,29.0
4232,1,F04RCHus,58,1815-06-17 10:00:00,50.5076,4.7389,4e Régiment de Hussards,F4DC1B,346.0,29.0
4233,1,F04RCHus,59,1815-06-17 11:00:00,50.5076,4.7389,4e Régiment de Hussards,F4DC1B,346.0,29.0
4234,1,F04RCHus,60,1815-06-17 12:00:00,50.5076,4.7389,4e Régiment de Hussards,F4DC1B,346.0,29.0
4235,1,F04RCHus,61,1815-06-17 13:00:00,50.5157,4.7495,4e Régiment de Hussards,F4DC1B,346.0,29.0
4236,1,F04RCHus,62,1815-06-17 14:00:00,50.5318,4.7706,4e Régiment de Hussards,F4DC1B,346.0,29.0
4237,1,F04RCHus,63,1815-06-17 15:00:00,50.5399,4.7812,4e Régiment de Hussards,F4DC1B,346.0,29.0
4238,1,F04RCHus,64,1815-06-17 16:00:00,50.5381,4.7735,4e Régiment de Hussards,F4DC1B,346.0,29.0
4239,1,F04RCHus,65,1815-06-17 17:00:00,50.5344,4.7581,4e Régiment de Hussards,F4DC1B,346.0,29.0
4240,1,F04RCHus,66,1815-06-17 18:00:00,50.5308,4.7427,4e Régiment de Hussards,F4DC1B,346.0,29.0
4241,1,F04RCHus,67,1815-06-17 19:00:00,50.5271,4.7273,4e Régiment de Hussards,F4DC1B,346.0,29.0
4242,1,F04RCHus,68,1815-06-17 20:00:00,50.5235,4.7119,4e Régiment de Hussards,F4DC1B,346.0,29.0
4243,1,F04RCHus,69,1815-06-17 21:00:00,50.5198,4.6965,4e Régiment de Hussards,F4DC1B,346.0,29.0
4244,1,F04RCHus,70,1815-06-17 22:00:00,50.5119,4.6775,4e Régiment de Hussards,F4DC1B,346.0,29.0
4245,1,F04RCHus,71,1815-06-17 23:00:00,50.5119,4.6775,4e Régiment de Hussards,F4DC1B,346.0,29.0
4246,1,F04RCHus,72,1815-06-18 00:00:00,50.5119,4.6775,4e Régiment de Hussards,F4DC1B,346.0,29.0
4247,1,F04RCHus,73,1815-06-18 01:00:00,50.5119,4.6775,4e Régiment de Hussards,F4DC1B,346.0,29.0
4248,1,F04RCHus,74,1815-06-18 02:00:00,50.5119,4.6775,4e Régiment de Hussards,F4DC1B,346.0,29.0
4249,1,F04RCHus,75,1815-06-18 03:00:00,50.5119,4.6775,4e Régiment de Hussards,F4DC1B,346.0,29.0
4250,1,F04RCHus,76,1815-06-18 04:00:00,50.5119,4.6775,4e Régiment de Hussards,F4DC1B,346.0,29.0
4251,1,F04RCHus,77,1815-06-18 05:00:00,50.534,4.6837,4e Régiment de Hussards,F4DC1B,346.0,29.0
4252,1,F04RCHus,78,1815-06-18 06:00:00,50.556,4.6899,4e Régiment de Hussards,F4DC1B,346.0,29.0
4253,1,F04RCHus,79,1815-06-18 07:00:00,50.5743,4.7345,4e Régiment de Hussards,F4DC1B,346.0,29.0
4254,1,F04RCHus,80,1815-06-18 08:00:00,50.5921,4.7554,4e Régiment de Hussards,F4DC1B,346.0,29.0
4255,1,F04RCHus,81,1815-06-18 09:00:00,50.6108,4.7378,4e Régiment de Hussards,F4DC1B,346.0,29.0
4256,1,F04RCHus,82,1815-06-18 10:00:00,50.6294,4.7201,4e Régiment de Hussards,F4DC1B,346.0,29.0
4257,1,F04RCHus,83,1815-06-18 11:00:00,50.6378,4.7113,4e Régiment de Hussards,F4DC1B,346.0,29.0
4258,1,F04RCHus,84,1815-06-18 12:00:00,50.6378,4.7113,4e Régiment de Hussards,F4DC1B,346.0,29.0
4259,1,F04RCHus,85,1815-06-18 13:00:00,50.6378,4.7113,4e Régiment de Hussards,F4DC1B,346.0,29.0
4260,1,F04RCHus,86,1815-06-18 14:00:00,50.6378,4.7113,4e Régiment de Hussards,F4DC1B,346.0,29.0
4261,1,F04RCHus,87,1815-06-18 15:00:00,50.6378,4.7113,4e Régiment de Hussards,F4DC1B,346.0,29.0
4262,1,F04RCHus,88,1815-06-18 16:00:00,50.64,4.702,4e Régiment de Hussards,F4DC1B,346.0,29.0
4263,1,F04RCHus,89,1815-06-18 17:00:00,50.6446,4.6834,4e Régiment de Hussards,F4DC1B,346.0,29.0
4264,1,F04RCHus,90,1815-06-18 18:00:00,50.6582,4.6571,4e Régiment de Hussards,F4DC1B,346.0,29.0
4265,1,F04RCHus,91,1815-06-18 19:00:00,50.6753,4.6277,4e Régiment de Hussards,F4DC1B,346.0,29.0
4266,1,F04RCHus,92,1815-06-18 20:00:00,50.6902,4.5903,4e Régiment de Hussards,F4DC1B,346.0,29.0
4267,1,F04RCHus,93,1815-06-18 21:00:00,50.6943,4.5712,4e Régiment de Hussards,F4DC1B,346.0,29.0
4268,1,F04RCHus,94,1815-06-18 22:00:00,50.7043,4.5564,4e Régiment de Hussards,F4DC1B,346.0,29.0
4269,1,F04RCHus,95,1815-06-18 23:00:00,50.7051,4.5495,4e Régiment de Hussards,F4DC1B,346.0,29.0
4270,1,F04RCHus,96,1815-06-19 00:00:00,50.7049,4.5427,4e Régiment de Hussards,F4DC1B,346.0,29.0
4271,1,F04RCHus,97,1815-06-19 01:00:00,50.7049,4.5427,4e Régiment de Hussards,F4DC1B,346.0,29.0
4272,1,F04RCHus,98,1815-06-19 02:00:00,50.7049,4.5427,4e Régiment de Hussards,F4DC1B,346.0,29.0
4273,1,F04RCHus,99,1815-06-19 03:00:00,50.7074,4.5477,4e Régiment de Hussards,F4DC1B,346.0,29.0
4274,1,F04RCHus,100,1815-06-19 04:00:00,50.7099,4.5528,4e Régiment de Hussards,F4DC1B,346.0,29.0
4275,1,F04RCHus,101,1815-06-19 05:00:00,50.7104,4.5533,4e Régiment de Hussards,F4DC1B,346.0,29.0
4276,1,F04RCHus,102,1815-06-19 06:00:00,50.71,4.5538,4e Régiment de Hussards,F4DC1B,346.0,29.0
4277,1,F04RCHus,103,1815-06-19 07:00:00,50.7138,4.553,4e Régiment de Hussards,F4DC1B,346.0,29.0
4278,1,F04RCHus,104,1815-06-19 08:00:00,50.7185,4.5513,4e Régiment de Hussards,F4DC1B,346.0,29.0
4279,1,F04RCHus,105,1815-06-19 09:00:00,50.7226,4.5503,4e Régiment de Hussards,F4DC1B,346.0,29.0
4280,1,F04RCHus,106,1815-06-19 10:00:00,50.735,4.5519,4e Régiment de Hussards,F4DC1B,346.0,29.0
4281,1,F04RCHus,107,1815-06-19 11:00:00,50.7344,4.5528,4e Régiment de Hussards,F4DC1B,346.0,29.0
4282,1,F04RCHus,108,1815-06-19 12:00:00,50.7337,4.5537,4e Régiment de Hussards,F4DC1B,346.0,29.0
4283,1,F04RCHus,109,1815-06-19 13:00:00,50.7331,4.5546,4e Régiment de Hussards,F4DC1B,346.0,29.0
4284,1,F04RCHus,110,1815-06-19 14:00:00,50.7325,4.5555,4e Régiment de Hussards,F4DC1B,346.0,29.0
4285,1,F04RCHus,111,1815-06-19 15:00:00,50.7318,4.5565,4e Régiment de Hussards,F4DC1B,346.0,29.0
4286,1,F04RCHus,112,1815-06-19 16:00:00,50.7312,4.5719,4e Régiment de Hussards,F4DC1B,346.0,29.0
4287,1,F04RCHus,113,1815-06-19 17:00:00,50.7347,4.5862,4e Régiment de Hussards,F4DC1B,346.0,29.0
4288,1,F04RCHus,114,1815-06-19 18:00:00,50.7251,4.5941,4e Régiment de Hussards,F4DC1B,346.0,29.0
4289,1,F04RCHus,115,1815-06-19 19:00:00,50.7143,4.6094,4e Régiment de Hussards,F4DC1B,346.0,29.0
4290,1,F04RCHus,116,1815-06-19 20:00:00,50.6952,4.6452,4e Régiment de Hussards,F4DC1B,346.0,29.0
4291,1,F04RCHus,117,1815-06-19 21:00:00,50.6843,4.6689,4e Régiment de Hussards,F4DC1B,346.0,29.0
4292,1,F04RCHus,118,1815-06-19 22:00:00,50.6687,4.6664,4e Régiment de Hussards,F4DC1B,346.0,29.0
4293,1,F04RCHus,119,1815-06-19 23:00:00,50.6569,4.7062,4e Régiment de Hussards,F4DC1B,346.0,29.0
4294,1,F04RCHus,120,1815-06-20 00:00:00,50.6142,4.7171,4e Régiment de Hussards,F4DC1B,346.0,29.0
4295,1,F04RCHus,121,1815-06-20 01:00:00,50.5962,4.7065,4e Régiment de Hussards,F4DC1B,346.0,29.0
4296,1,F04RCHus,122,1815-06-20 02:00:00,50.5883,4.7151,4e Régiment de Hussards,F4DC1B,346.0,29.0
4297,1,F04RCHus,123,1815-06-20 03:00:00,50.5803,4.7239,4e Régiment de Hussards,F4DC1B,346.0,29.0
4298,1,F04RCHus,124,1815-06-20 04:00:00,50.5803,4.7239,4e Régiment de Hussards,F4DC1B,346.0,29.0
4299,1,F04RCHus,125,1815-06-20 05:00:00,50.5803,4.7239,4e Régiment de Hussards,F4DC1B,346.0,29.0
4300,1,F04RCHus,126,1815-06-20 06:00:00,50.5803,4.7239,4e Régiment de Hussards,F4DC1B,346.0,29.0
4301,1,F04RCHus,127,1815-06-20 07:00:00,50.5534,4.7431,4e Régiment de Hussards,F4DC1B,346.0,29.0
4302,1,F04RCHus,128,1815-06-20 08:00:00,50.5399,4.7812,4e Régiment de Hussards,F4DC1B,346.0,29.0
4303,1,F04RCHus,129,1815-06-20 09:00:00,50.516,4.8096,4e Régiment de Hussards,F4DC1B,346.0,29.0
4304,1,F04RCHus,130,1815-06-20 10:00:00,50.5132,4.8223,4e Régiment de Hussards,F4DC1B,346.0,29.0
4305,1,F04RCHus,131,1815-06-20 11:00:00,50.5122,4.8223,4e Régiment de Hussards,F4DC1B,346.0,29.0
4306,1,F04RCHus,132,1815-06-20 12:00:00,50.5132,4.8223,4e Régiment de Hussards,F4DC1B,346.0,29.0
4307,1,F04RCHus,133,1815-06-20 13:00:00,50.4954,4.8466,4e Régiment de Hussards,F4DC1B,346.0,29.0
4308,1,F04RCHus,134,1815-06-20 14:00:00,50.4574,4.8619,4e Régiment de Hussards,F4DC1B,346.0,29.0
4309,1,F04RCHus,135,1815-06-20 15:00:00,50.4564,4.8619,4e Régiment de Hussards,F4DC1B,346.0,29.0
4310,1,F04RCHus,136,1815-06-20 16:00:00,50.4476,4.8283,4e Régiment de Hussards,F4DC1B,346.0,29.0
4311,1,F04RCHus,137,1815-06-20 17:00:00,50.4389,4.7947,4e Régiment de Hussards,F4DC1B,346.0,29.0
4312,1,F04RCHus,138,1815-06-20 18:00:00,50.4125,4.8023,4e Régiment de Hussards,F4DC1B,346.0,29.0
4313,1,F04RCHus,139,1815-06-20 19:00:00,50.3856,4.8101,4e Régiment de Hussards,F4DC1B,346.0,29.0
4314,1,F04RCHus,140,1815-06-20 20:00:00,50.35,4.8071,4e Régiment de Hussards,F4DC1B,346.0,29.0
4315,1,F04RCHus,141,1815-06-20 21:00:00,50.3091,4.8184,4e Régiment de Hussards,F4DC1B,346.0,29.0
4316,1,F04RCHus,142,1815-06-20 22:00:00,50.26,4.8955,4e Régiment de Hussards,F4DC1B,346.0,29.0
4317,1,F04RCHus,143,1815-06-20 23:00:00,50.26,4.8955,4e Régiment de Hussards,F4DC1B,346.0,29.0
4318,1,F04RCHus,144,1815-06-21 00:00:00,50.26,4.8955,4e Régiment de Hussards,F4DC1B,346.0,29.0
4319,1,F04RCHus,145,1815-06-21 01:00:00,50.26,4.8955,4e Régiment de Hussards,F4DC1B,346.0,29.0
4320,1,F04RCHus,146,1815-06-21 02:00:00,50.26,4.8955,4e Régiment de Hussards,F4DC1B,346.0,29.0
4321,1,F04RCHus,147,1815-06-21 03:00:00,50.26,4.8955,4e Régiment de Hussards,F4DC1B,346.0,29.0
4322,1,F04RCHus,148,1815-06-21 04:00:00,50.26,4.8955,4e Régiment de Hussards,F4DC1B,346.0,29.0
4323,1,F04RCHus,149,1815-06-21 05:00:00,50.26,4.8955,4e Régiment de Hussards,F4DC1B,346.0,29.0
4324,1,F04RCHus,150,1815-06-21 06:00:00,50.26,4.8955,4e Régiment de Hussards,F4DC1B,346.0,29.0
4325,1,F04RCHus,151,1815-06-21 07:00:00,50.26,4.8955,4e Régiment de Hussards,F4DC1B,346.0,29.0
4326,1,F04RCHus,152,1815-06-21 08:00:00,50.2367,4.9439,4e Régiment de Hussards,F4DC1B,346.0,29.0
4327,1,F04RCHus,153,1815-06-21 09:00:00,50.2205,4.912,4e Régiment de Hussards,F4DC1B,346.0,29.0
4328,1,F04RCHus,154,1815-06-21 10:00:00,50.2103,4.9051,4e Régiment de Hussards,F4DC1B,346.0,29.0
4329,1,F04RCHus,155,1815-06-21 11:00:00,50.2051,4.8906,4e Régiment de Hussards,F4DC1B,346.0,29.0
4330,1,F04RCHus,156,1815-06-21 12:00:00,50.1909,4.8728,4e Régiment de Hussards,F4DC1B,346.0,29.0
4331,1,F04RCHus,157,1815-06-21 13:00:00,50.1762,4.8545,4e Régiment de Hussards,F4DC1B,346.0,29.0
4332,1,F04RCHus,158,1815-06-21 14:00:00,50.1615,4.8361,4e Régiment de Hussards,F4DC1B,346.0,29.0
4333,1,F04RCHus,159,1815-06-21 15:00:00,50.1473,4.8273,4e Régiment de Hussards,F4DC1B,346.0,29.0
4334,1,F04RCHus,160,1815-06-21 16:00:00,50.1326,4.8183,4e Régiment de Hussards,F4DC1B,346.0,29.0
4335,1,F04RCHus,161,1815-06-21 17:00:00,50.1446,4.7901,4e Régiment de Hussards,F4DC1B,346.0,29.0
4336,1,F04RCHus,162,1815-06-21 18:00:00,50.157,4.761,4e Régiment de Hussards,F4DC1B,346.0,29.0
4337,1,F04RCHus,163,1815-06-21 19:00:00,50.1694,4.7319,4e Régiment de Hussards,F4DC1B,346.0,29.0
4338,1,F04RCHus,164,1815-06-21 20:00:00,50.1694,4.7319,4e Régiment de Hussards,F4DC1B,346.0,29.0
4339,1,F04RCHus,165,1815-06-21 21:00:00,50.1694,4.7319,4e Régiment de Hussards,F4DC1B,346.0,29.0
4340,1,F04RCHus,166,1815-06-21 22:00:00,50.1694,4.7319,4e Régiment de Hussards,F4DC1B,346.0,29.0
4341,1,F04RCHus,167,1815-06-21 23:00:00,50.1694,4.7319,4e Régiment de Hussards,F4DC1B,346.0,29.0
4342,1,F04RCHus,168,1815-06-22 00:00:00,50.1694,4.7319,4e Régiment de Hussards,F4DC1B,346.0,29.0
4343,1,F05RCHus,53,1815-06-17 05:00:00,50.5177,4.6581,5e Régiment de Hussards,F4DC2B,399.0,29.0
4344,1,F05RCHus,54,1815-06-17 06:00:00,50.5334,4.7392,5e Régiment de Hussards,F4DC2B,399.0,29.0
4345,1,F05RCHus,55,1815-06-17 07:00:00,50.5334,4.7392,5e Régiment de Hussards,F4DC2B,399.0,29.0
4346,1,F05RCHus,56,1815-06-17 08:00:00,50.5334,4.7392,5e Régiment de Hussards,F4DC2B,399.0,29.0
4347,1,F05RCHus,57,1815-06-17 09:00:00,50.5334,4.7392,5e Régiment de Hussards,F4DC2B,399.0,29.0
4348,1,F05RCHus,58,1815-06-17 10:00:00,50.5346,4.7468,5e Régiment de Hussards,F4DC2B,399.0,29.0
4349,1,F05RCHus,59,1815-06-17 11:00:00,50.5358,4.7545,5e Régiment de Hussards,F4DC2B,399.0,29.0
4350,1,F05RCHus,60,1815-06-17 12:00:00,50.5369,4.7621,5e Régiment de Hussards,F4DC2B,399.0,29.0
4351,1,F05RCHus,61,1815-06-17 13:00:00,50.5381,4.7698,5e Régiment de Hussards,F4DC2B,399.0,29.0
4352,1,F05RCHus,62,1815-06-17 14:00:00,50.5393,4.7774,5e Régiment de Hussards,F4DC2B,399.0,29.0
4353,1,F05RCHus,63,1815-06-17 15:00:00,50.5389,4.7812,5e Régiment de Hussards,F4DC2B,399.0,29.0
4354,1,F05RCHus,64,1815-06-17 16:00:00,50.5371,4.7735,5e Régiment de Hussards,F4DC2B,399.0,29.0
4355,1,F05RCHus,65,1815-06-17 17:00:00,50.5334,4.7581,5e Régiment de Hussards,F4DC2B,399.0,29.0
4356,1,F05RCHus,66,1815-06-17 18:00:00,50.5298,4.7427,5e Régiment de Hussards,F4DC2B,399.0,29.0
4357,1,F05RCHus,67,1815-06-17 19:00:00,50.5261,4.7273,5e Régiment de Hussards,F4DC2B,399.0,29.0
4358,1,F05RCHus,68,1815-06-17 20:00:00,50.5225,4.7119,5e Régiment de Hussards,F4DC2B,399.0,29.0
4359,1,F05RCHus,69,1815-06-17 21:00:00,50.5188,4.6965,5e Régiment de Hussards,F4DC2B,399.0,29.0
4360,1,F05RCHus,70,1815-06-17 22:00:00,50.5109,4.6775,5e Régiment de Hussards,F4DC2B,399.0,29.0
4361,1,F05RCHus,71,1815-06-17 23:00:00,50.5109,4.6775,5e Régiment de Hussards,F4DC2B,399.0,29.0
4362,1,F05RCHus,72,1815-06-18 00:00:00,50.5109,4.6775,5e Régiment de Hussards,F4DC2B,399.0,29.0
4363,1,F05RCHus,73,1815-06-18 01:00:00,50.5109,4.6775,5e Régiment de Hussards,F4DC2B,399.0,29.0
4364,1,F05RCHus,74,1815-06-18 02:00:00,50.5109,4.6775,5e Régiment de Hussards,F4DC2B,399.0,29.0
4365,1,F05RCHus,75,1815-06-18 03:00:00,50.5109,4.6775,5e Régiment de Hussards,F4DC2B,399.0,29.0
4366,1,F05RCHus,76,1815-06-18 04:00:00,50.5109,4.6775,5e Régiment de Hussards,F4DC2B,399.0,29.0
4367,1,F05RCHus,77,1815-06-18 05:00:00,50.533,4.6837,5e Régiment de Hussards,F4DC2B,399.0,29.0
4368,1,F05RCHus,78,1815-06-18 06:00:00,50.555,4.6899,5e Régiment de Hussards,F4DC2B,399.0,29.0
4369,1,F05RCHus,79,1815-06-18 07:00:00,50.5733,4.7345,5e Régiment de Hussards,F4DC2B,399.0,29.0
4370,1,F05RCHus,80,1815-06-18 08:00:00,50.5911,4.7554,5e Régiment de Hussards,F4DC2B,399.0,29.0
4371,1,F05RCHus,81,1815-06-18 09:00:00,50.6098,4.7378,5e Régiment de Hussards,F4DC2B,399.0,29.0
4372,1,F05RCHus,82,1815-06-18 10:00:00,50.6284,4.7201,5e Régiment de Hussards,F4DC2B,399.0,29.0
4373,1,F05RCHus,83,1815-06-18 11:00:00,50.6393,4.7104,5e Régiment de Hussards,F4DC2B,399.0,29.0
4374,1,F05RCHus,84,1815-06-18 12:00:00,50.6393,4.7104,5e Régiment de Hussards,F4DC2B,399.0,29.0
4375,1,F05RCHus,85,1815-06-18 13:00:00,50.6393,4.7104,5e Régiment de Hussards,F4DC2B,399.0,29.0
4376,1,F05RCHus,86,1815-06-18 14:00:00,50.6393,4.7104,5e Régiment de Hussards,F4DC2B,399.0,29.0
4377,1,F05RCHus,87,1815-06-18 15:00:00,50.6393,4.7104,5e Régiment de Hussards,F4DC2B,399.0,29.0
4378,1,F05RCHus,88,1815-06-18 16:00:00,50.6415,4.7011,5e Régiment de Hussards,F4DC2B,399.0,29.0
4379,1,F05RCHus,89,1815-06-18 17:00:00,50.6461,4.6825,5e Régiment de Hussards,F4DC2B,399.0,29.0
4380,1,F05RCHus,90,1815-06-18 18:00:00,50.6597,4.6563,5e Régiment de Hussards,F4DC2B,399.0,29.0
4381,1,F05RCHus,91,1815-06-18 19:00:00,50.6768,4.6268,5e Régiment de Hussards,F4DC2B,399.0,29.0
4382,1,F05RCHus,92,1815-06-18 20:00:00,50.6917,4.5894,5e Régiment de Hussards,F4DC2B,399.0,29.0
4383,1,F05RCHus,93,1815-06-18 21:00:00,50.6958,4.5703,5e Régiment de Hussards,F4DC2B,399.0,29.0
4384,1,F05RCHus,94,1815-06-18 22:00:00,50.7058,4.5555,5e Régiment de Hussards,F4DC2B,399.0,29.0
4385,1,F05RCHus,95,1815-06-18 23:00:00,50.7044,4.5495,5e Régiment de Hussards,F4DC2B,399.0,29.0
4386,1,F05RCHus,96,1815-06-19 00:00:00,50.7036,4.5427,5e Régiment de Hussards,F4DC2B,399.0,29.0
4387,1,F05RCHus,97,1815-06-19 01:00:00,50.7036,4.5427,5e Régiment de Hussards,F4DC2B,399.0,29.0
4388,1,F05RCHus,98,1815-06-19 02:00:00,50.7036,4.5427,5e Régiment de Hussards,F4DC2B,399.0,29.0
4389,1,F05RCHus,99,1815-06-19 03:00:00,50.7056,4.5516,5e Régiment de Hussards,F4DC2B,399.0,29.0
4390,1,F05RCHus,100,1815-06-19 04:00:00,50.7066,4.5605,5e Régiment de Hussards,F4DC2B,399.0,29.0
4391,1,F05RCHus,101,1815-06-19 05:00:00,50.7093,4.5572,5e Régiment de Hussards,F4DC2B,399.0,29.0
4392,1,F05RCHus,102,1815-06-19 06:00:00,50.7115,4.553,5e Régiment de Hussards,F4DC2B,399.0,29.0
4393,1,F05RCHus,103,1815-06-19 07:00:00,50.7128,4.553,5e Régiment de Hussards,F4DC2B,399.0,29.0
4394,1,F05RCHus,104,1815-06-19 08:00:00,50.72,4.5504,5e Régiment de Hussards,F4DC2B,399.0,29.0
4395,1,F05RCHus,105,1815-06-19 09:00:00,50.7241,4.5494,5e Régiment de Hussards,F4DC2B,399.0,29.0
4396,1,F05RCHus,106,1815-06-19 10:00:00,50.734,4.5519,5e Régiment de Hussards,F4DC2B,399.0,29.0
4397,1,F05RCHus,107,1815-06-19 11:00:00,50.735,4.5519,5e Régiment de Hussards,F4DC2B,399.0,29.0
4398,1,F05RCHus,108,1815-06-19 12:00:00,50.735,4.5519,5e Régiment de Hussards,F4DC2B,399.0,29.0
4399,1,F05RCHus,109,1815-06-19 13:00:00,50.735,4.5519,5e Régiment de Hussards,F4DC2B,399.0,29.0
